District,Mandal,Year,Month,total_rain_mm,rain_days,max_daily_rain,avg_min_humidity,avg_max_humidity,max_dry_streak,normal_rain_mm,rain_deviation_pct,drought_risk_score,drought_risk_level,prev_month_rain,prev_month_risk_score,target_encoded
Wanaparthy,Wanaparthy,2024,8,336.9,14,75.6,64.08387096774193,90.30322580645162,6,267.90000000000003,25.8,8.9,NORMAL,216.8,9.4,2
Wanaparthy,Wanaparthy,2024,9,316.9,13,112.8,67.53333333333333,90.29333333333334,12,227.9333333333333,39.0,14.9,NORMAL,336.9,8.9,2
Wanaparthy,Wanaparthy,2024,10,85.2,10,22.0,59.167741935483875,91.64516129032258,9,101.23333333333333,-15.8,17.8,NORMAL,316.9,14.9,2
Wanaparthy,Wanaparthy,2024,11,0.0,0,0.0,48.78666666666666,85.48333333333333,39,5.766666666666667,-100.0,74.4,SEVERE,85.2,17.8,3
Wanaparthy,Wanaparthy,2024,12,0.6,1,0.6,52.196774193548386,86.4258064516129,41,0.19999999999999998,200.0,34.1,MILD,0.0,74.4,0
Wanaparthy,Wanaparthy,2025,1,0.0,0,0.0,40.52258064516129,88.18064516129031,59,0.0,0.0,33.5,MILD,0.6,34.1,0
Wanaparthy,Wanaparthy,2025,2,0.0,0,0.0,30.567857142857143,79.13214285714285,87,0.0,0.0,36.3,MILD,0.0,33.5,0
Wanaparthy,Wanaparthy,2025,3,3.2,1,3.2,30.509677419354837,74.27741935483871,109,7.5,-57.3,60.6,MODERATE,0.0,36.3,1
Wanaparthy,Wanaparthy,2025,4,15.0,5,5.7,37.01,73.76333333333334,11,31.600000000000005,-52.5,39.9,MILD,3.2,60.6,0
Wanaparthy,Wanaparthy,2025,5,204.6,12,52.3,56.709523809523816,86.8952380952381,4,78.63333333333333,160.2,7.9,NORMAL,15.0,39.9,2
Wanaparthy,Wanaparthy,2025,6,45.8,7,27.4,58.65,86.16,5,68.83333333333333,-33.5,22.6,MILD,204.6,7.9,0
Wanaparthy,Wanaparthy,2025,7,174.2,21,49.8,67.06551724137931,90.56206896551724,3,232.4,-25.0,15.8,NORMAL,45.8,22.6,2
Wanaparthy,Wanaparthy,2025,8,452.0,19,98.4,71.65483870967742,93.51935483870967,8,267.90000000000003,68.7,9.9,NORMAL,174.2,15.8,2
Wanaparthy,Wanaparthy,2025,9,249.3,15,49.2,70.80666666666666,93.85333333333332,7,227.9333333333333,9.4,8.8,NORMAL,452.0,9.9,2
Wanaparthy,Wanaparthy,2025,10,218.5,13,72.0,60.7,90.3225806451613,6,101.23333333333333,115.8,8.9,NORMAL,249.3,8.8,2
Wanaparthy,Wanaparthy,2025,11,8.5,1,8.5,50.190000000000005,85.95333333333333,26,5.766666666666667,47.4,30.2,MILD,218.5,8.9,0
Wanaparthy,Wanaparthy,2025,12,0.0,0,0.0,43.722580645161294,83.39032258064516,57,0.19999999999999998,-100.0,75.0,SEVERE,8.5,30.2,3
Wanaparthy,Wanaparthy,2026,1,0.0,0,0.0,41.1741935483871,85.19354838709677,88,0.0,0.0,34.4,MILD,0.0,75.0,0
Warangal,Chennaraopeta,2023,1,0.0,0,0.0,40.695454545454545,99.64545454545454,22,0.0,0.0,22.1,MILD,0.0,0.0,0
Warangal,Chennaraopeta,2023,2,0.0,0,0.0,28.86842105263158,97.19473684210527,41,0.0,0.0,30.8,MILD,0.0,22.1,0
Warangal,Chennaraopeta,2023,3,60.7,4,30.3,43.92272727272727,97.3,48,23.633333333333336,156.8,30.8,MILD,0.0,30.8,0
Warangal,Chennaraopeta,2023,4,105.4,5,52.5,39.86,92.60666666666665,33,68.96666666666667,52.8,32.2,MILD,60.7,30.8,0
Warangal,Chennaraopeta,2023,5,28.1,6,13.9,35.50645161290323,90.85161290322581,13,115.46666666666665,-75.7,46.0,MODERATE,105.4,32.2,1
Warangal,Chennaraopeta,2023,6,90.3,10,28.0,38.38666666666666,82.75,9,143.29999999999998,-37.0,29.0,MILD,28.1,46.0,0
Warangal,Chennaraopeta,2023,7,826.6,24,215.4,70.48064516129033,98.50322580645161,4,529.6666666666666,56.1,4.4,NORMAL,90.3,29.0,2
Warangal,Chennaraopeta,2023,8,134.3,8,54.0,61.829032258064515,97.51935483870967,12,260.09999999999997,-48.4,32.1,MILD,826.6,4.4,0
Warangal,Chennaraopeta,2023,9,91.5,12,30.7,65.2,99.58,6,285.1333333333333,-67.9,33.3,MILD,134.3,32.1,0
Warangal,Chennaraopeta,2023,10,0.0,0,0.0,46.02903225806452,99.79354838709678,32,144.63333333333333,-100.0,70.1,SEVERE,91.5,33.3,3
Warangal,Chennaraopeta,2023,11,24.099999999999998,2,17.7,50.71333333333334,99.79666666666667,39,12.833333333333334,87.8,30.1,MILD,0.0,70.1,0
Warangal,Chennaraopeta,2023,12,46.9,3,45.1,48.87096774193548,99.56129032258065,24,39.63333333333333,18.3,24.1,MILD,24.099999999999998,30.1,0
Warangal,Chennaraopeta,2024,1,0.0,0,0.0,48.02903225806452,99.63870967741936,55,0.0,0.0,30.1,MILD,46.9,24.1,0
Warangal,Chennaraopeta,2024,2,0.0,0,0.0,44.96551724137931,99.3103448275862,84,0.0,0.0,30.2,MILD,0.0,30.1,0
Warangal,Chennaraopeta,2024,3,2.6,3,1.8,41.81612903225806,97.74838709677418,97,23.633333333333336,-89.0,66.3,MODERATE,0.0,30.2,1
Warangal,Chennaraopeta,2024,4,0.0,0,0.0,32.78333333333333,87.19333333333334,42,68.96666666666667,-100.0,73.8,SEVERE,2.6,66.3,3
Warangal,Chennaraopeta,2024,5,119.19999999999999,5,67.7,40.26451612903226,90.51935483870967,49,115.46666666666665,3.2,32.8,MILD,0.0,73.8,0
Warangal,Chennaraopeta,2024,6,204.9,13,56.3,52.730000000000004,95.13333333333334,10,143.29999999999998,43.0,11.5,NORMAL,119.19999999999999,32.8,2
Warangal,Chennaraopeta,2024,7,291.6,24,73.1,73.55806451612904,99.27741935483871,1,529.6666666666666,-44.9,19.2,NORMAL,204.9,11.5,2
Warangal,Chennaraopeta,2024,8,225.3,15,82.2,68.9,99.69354838709677,4,260.09999999999997,-13.4,9.5,NORMAL,291.6,19.2,2
Warangal,Chennaraopeta,2024,9,435.7,15,202.8,73.34333333333333,99.60333333333332,7,285.1333333333333,52.8,7.1,NORMAL,225.3,9.5,2
Warangal,Chennaraopeta,2024,10,74.6,11,27.7,68.1032258064516,99.9258064516129,9,144.63333333333333,-48.4,28.4,MILD,435.7,7.1,0
Warangal,Chennaraopeta,2024,11,2.8,1,2.8,46.05333333333333,99.14333333333335,28,12.833333333333334,-78.2,59.5,MODERATE,74.6,28.4,1
Warangal,Chennaraopeta,2024,12,72.0,5,33.3,52.95161290322581,99.2290322580645,29,39.63333333333333,81.7,29.2,MILD,2.8,59.5,0
Warangal,Chennaraopeta,2025,1,0.0,0,0.0,43.87419354838709,99.89354838709677,36,0.0,0.0,30.0,MILD,72.0,29.2,0
Warangal,Chennaraopeta,2025,2,0.0,0,0.0,37.99285714285714,98.49642857142858,64,0.0,0.0,30.5,MILD,0.0,30.0,0
Warangal,Chennaraopeta,2025,3,7.6,1,7.6,34.79354838709677,96.2258064516129,85,23.633333333333336,-67.8,58.3,MODERATE,0.0,30.5,1
Warangal,Chennaraopeta,2025,4,101.5,6,49.3,42.36,94.18666666666667,12,68.96666666666667,47.2,13.7,NORMAL,7.6,58.3,2
Warangal,Chennaraopeta,2025,5,199.1,7,67.3,50.67619047619048,92.97619047619048,20,115.46666666666665,72.4,22.1,MILD,101.5,13.7,0
Warangal,Chennaraopeta,2025,6,134.7,9,31.9,56.06,93.03,9,143.29999999999998,-6.0,13.5,NORMAL,199.1,22.1,2
Warangal,Chennaraopeta,2025,7,470.8,19,89.2,71.59310344827585,97.7344827586207,3,529.6666666666666,-11.1,8.1,NORMAL,134.7,13.5,2
Warangal,Chennaraopeta,2025,8,420.7,20,89.1,73.05483870967741,99.7290322580645,5,260.09999999999997,61.7,5.1,NORMAL,470.8,8.1,2
Warangal,Chennaraopeta,2025,9,328.2,20,85.5,71.98333333333333,99.55333333333333,2,285.1333333333333,15.1,2.1,NORMAL,420.7,5.1,2
Warangal,Chennaraopeta,2025,10,359.29999999999995,11,251.1,67.37096774193549,91.44516129032259,14,144.63333333333333,148.4,16.6,NORMAL,328.2,2.1,2
Warangal,Chennaraopeta,2025,11,11.6,3,9.9,51.35666666666667,93.74,24,12.833333333333334,-9.6,29.7,MILD,359.29999999999995,16.6,0
Warangal,Chennaraopeta,2025,12,0.0,0,0.0,43.229032258064514,93.63225806451612,55,39.63333333333333,-100.0,71.9,SEVERE,11.6,29.7,3
Warangal,Chennaraopeta,2026,1,0.0,0,0.0,44.78387096774193,94.32903225806452,86,0.0,0.0,31.7,MILD,0.0,71.9,0
Warangal,Duggondi,2023,1,0.0,0,0.0,42.14090909090909,99.30909090909091,22,0.0,0.0,22.2,MILD,0.0,0.0,0
Warangal,Duggondi,2023,2,0.0,0,0.0,32.04210526315789,95.66842105263159,41,0.0,0.0,31.3,MILD,0.0,22.2,0
Warangal,Duggondi,2023,3,68.7,4,53.0,47.10909090909092,95.62272727272726,48,25.46666666666667,169.8,31.3,MILD,0.0,31.3,0
Warangal,Duggondi,2023,4,60.2,4,25.5,40.85,89.43333333333334,33,31.566666666666666,90.7,33.2,MILD,68.7,31.3,0
Warangal,Duggondi,2023,5,51.9,3,47.4,37.13870967741936,89.72258064516129,21,106.7,-51.4,44.6,MILD,60.2,33.2,0
Warangal,Duggondi,2023,6,54.5,8,29.5,40.983333333333334,80.61,9,120.2,-54.7,36.7,MILD,51.9,44.6,0
Warangal,Duggondi,2023,7,858.6999999999999,22,220.4,72.31290322580645,98.1258064516129,4,523.7333333333332,64.0,4.6,NORMAL,54.5,36.7,2
Warangal,Duggondi,2023,8,82.4,8,31.7,64.74193548387096,97.47419354838709,13,248.53333333333333,-66.8,40.5,MILD,858.6999999999999,4.6,0
Warangal,Duggondi,2023,9,137.8,14,29.3,70.23666666666666,99.32333333333332,7,278.0,-50.4,27.4,MILD,82.4,40.5,0
Warangal,Duggondi,2023,10,0.0,0,0.0,50.667741935483875,99.71290322580644,32,142.46666666666667,-100.0,70.1,SEVERE,137.8,27.4,3
Warangal,Duggondi,2023,11,13.5,2,9.2,54.36,99.46666666666667,55,9.1,48.4,30.2,MILD,0.0,70.1,0
Warangal,Duggondi,2023,12,27.1,3,24.3,54.29032258064516,99.75161290322582,24,18.8,44.1,24.1,MILD,13.5,30.2,0
Warangal,Duggondi,2024,1,0.0,0,0.0,48.86774193548387,99.2709677419355,55,0.0,0.0,30.2,MILD,27.1,24.1,0
Warangal,Duggondi,2024,2,0.0,0,0.0,44.210344827586205,98.41379310344827,84,0.0,0.0,30.5,MILD,0.0,30.2,0
Warangal,Duggondi,2024,3,0.7,2,0.6,41.76451612903226,95.76129032258065,101,25.46666666666667,-97.3,70.2,SEVERE,0.0,30.5,3
Warangal,Duggondi,2024,4,0.0,0,0.0,32.843333333333334,83.07666666666667,41,31.566666666666666,-100.0,75.1,SEVERE,0.7,70.2,3
Warangal,Duggondi,2024,5,131.5,6,44.3,40.722580645161294,89.75806451612904,48,106.7,23.2,33.1,MILD,0.0,75.1,0
Warangal,Duggondi,2024,6,162.4,13,28.0,53.156666666666666,94.46333333333334,10,120.2,35.1,11.7,NORMAL,131.5,33.1,2
Warangal,Duggondi,2024,7,409.4,25,85.4,74.3483870967742,98.7709677419355,1,523.7333333333332,-21.8,10.1,NORMAL,162.4,11.7,2
Warangal,Duggondi,2024,8,235.3,14,94.8,70.0741935483871,99.50967741935484,5,248.53333333333333,-5.3,7.3,NORMAL,409.4,10.1,2
Warangal,Duggondi,2024,9,359.0,16,103.5,73.01,99.81666666666666,10,278.0,29.1,10.1,NORMAL,235.3,7.3,2
Warangal,Duggondi,2024,10,110.9,14,28.5,61.400000000000006,100.0,8,142.46666666666667,-22.2,16.9,NORMAL,359.0,10.1,2
Warangal,Duggondi,2024,11,13.8,1,13.8,50.513333333333335,98.80666666666666,28,9.1,51.6,28.4,MILD,110.9,16.9,0
Warangal,Duggondi,2024,12,29.3,4,10.0,53.851612903225806,98.79032258064517,29,18.8,55.9,29.4,MILD,13.8,28.4,0
Warangal,Duggondi,2025,1,0.0,0,0.0,45.89354838709678,99.79354838709678,36,0.0,0.0,30.1,MILD,29.3,29.4,0
Warangal,Duggondi,2025,2,0.0,0,0.0,40.449999999999996,99.66428571428571,64,0.0,0.0,30.1,MILD,0.0,30.1,0
Warangal,Duggondi,2025,3,7.0,1,7.0,38.21612903225807,98.04838709677419,85,25.46666666666667,-72.5,59.6,MODERATE,0.0,30.1,1
Warangal,Duggondi,2025,4,34.5,1,34.5,43.10666666666667,92.40333333333334,24,31.566666666666666,9.3,26.3,MILD,7.0,59.6,0
Warangal,Duggondi,2025,5,136.7,8,69.3,51.590476190476195,93.78095238095239,17,106.7,28.1,18.9,NORMAL,34.5,26.3,2
Warangal,Duggondi,2025,6,143.7,9,48.5,55.160000000000004,91.725,10,120.2,19.6,12.5,NORMAL,136.7,18.9,2
Warangal,Duggondi,2025,7,303.1,16,61.6,72.87241379310345,97.48965517241379,5,523.7333333333332,-42.1,22.6,MILD,143.7,12.5,0
Warangal,Duggondi,2025,8,427.9,18,97.7,72.28064516129032,99.22258064516129,5,248.53333333333333,72.2,5.2,NORMAL,303.1,22.6,2
Warangal,Duggondi,2025,9,337.2,19,58.6,72.21333333333334,99.03333333333333,4,278.0,21.3,4.3,NORMAL,427.9,5.2,2
Warangal,Duggondi,2025,10,316.5,9,120.2,65.92258064516129,94.2741935483871,8,142.46666666666667,122.2,9.7,NORMAL,337.2,4.3,2
Warangal,Duggondi,2025,11,0.0,0,0.0,48.57666666666667,91.67333333333333,31,9.1,-100.0,72.5,SEVERE,316.5,9.7,3
Warangal,Duggondi,2025,12,0.0,0,0.0,40.86774193548387,90.04838709677419,62,18.8,-100.0,73.0,SEVERE,0.0,72.5,3
Warangal,Duggondi,2026,1,0.0,0,0.0,43.57419354838709,93.36129032258064,93,0.0,0.0,32.0,MILD,0.0,73.0,0
Warangal,Geesugonda,2023,1,0.0,0,0.0,37.49545454545454,97.99545454545455,22,0.0,0.0,22.6,MILD,0.0,0.0,0
Warangal,Geesugonda,2023,2,0.0,0,0.0,28.257894736842104,91.60526315789474,41,0.0,0.0,32.5,MILD,0.0,22.6,0
Warangal,Geesugonda,2023,3,78.60000000000001,5,65.7,42.77727272727273,95.11818181818181,48,28.96666666666667,171.3,31.5,MILD,0.0,32.5,0
Warangal,Geesugonda,2023,4,39.800000000000004,4,19.7,37.13333333333333,85.93,29,17.400000000000002,128.7,33.2,MILD,78.60000000000001,31.5,0
Warangal,Geesugonda,2023,5,41.4,4,22.3,34.041935483870965,85.47419354838709,21,120.93333333333334,-65.8,51.7,MODERATE,39.800000000000004,33.2,1
Warangal,Geesugonda,2023,6,79.9,9,31.5,37.75333333333333,77.51,10,143.66666666666666,-44.4,34.5,MILD,41.4,51.7,0
Warangal,Geesugonda,2023,7,805.0,25,205.9,68.51612903225806,97.96129032258065,3,467.0333333333333,72.4,3.6,NORMAL,79.9,34.5,2
Warangal,Geesugonda,2023,8,53.5,10,26.5,62.900000000000006,95.01290322580645,7,194.03333333333333,-72.4,37.5,MILD,805.0,3.6,0
Warangal,Geesugonda,2023,9,218.20000000000002,15,52.5,65.85666666666667,97.72,7,279.06666666666666,-21.8,16.4,NORMAL,53.5,37.5,2
Warangal,Geesugonda,2023,10,0.0,0,0.0,45.729032258064514,95.74193548387096,32,130.36666666666665,-100.0,71.3,SEVERE,218.20000000000002,16.4,3
Warangal,Geesugonda,2023,11,15.0,2,7.7,48.04333333333333,97.05666666666666,55,8.566666666666668,75.1,30.9,MILD,0.0,71.3,0
Warangal,Geesugonda,2023,12,14.5,3,12.7,47.91612903225807,96.81935483870969,24,13.166666666666666,10.1,25.0,MILD,15.0,30.9,0
Warangal,Geesugonda,2024,1,0.0,0,0.0,43.229032258064514,97.3258064516129,55,0.0,0.0,30.8,MILD,14.5,25.0,0
Warangal,Geesugonda,2024,2,0.0,0,0.0,40.23793103448276,96.85517241379311,84,0.0,0.0,30.9,MILD,0.0,30.8,0
Warangal,Geesugonda,2024,3,2.3,2,1.8,37.748387096774195,94.59677419354838,97,28.96666666666667,-92.1,68.5,MODERATE,0.0,30.9,1
Warangal,Geesugonda,2024,4,3.3,1,3.3,30.09333333333333,84.17666666666668,33,17.400000000000002,-81.0,67.1,MODERATE,2.3,68.5,1
Warangal,Geesugonda,2024,5,173.4,6,69.9,38.58387096774193,90.25483870967743,16,120.93333333333334,43.4,18.9,NORMAL,3.3,67.1,2
Warangal,Geesugonda,2024,6,186.70000000000002,14,50.2,50.96,93.91000000000001,10,143.66666666666666,30.0,11.8,NORMAL,173.4,18.9,2
Warangal,Geesugonda,2024,7,320.90000000000003,26,43.6,70.8741935483871,98.11612903225806,1,467.0333333333333,-31.3,14.1,NORMAL,186.70000000000002,11.8,2
Warangal,Geesugonda,2024,8,168.0,16,34.7,68.26451612903226,99.32903225806453,6,194.03333333333333,-13.4,11.6,NORMAL,320.90000000000003,14.1,2
Warangal,Geesugonda,2024,9,282.3,15,103.7,70.89,99.29333333333334,10,279.06666666666666,1.2,10.2,NORMAL,168.0,11.6,2
Warangal,Geesugonda,2024,10,99.7,12,56.7,58.012903225806454,98.6774193548387,8,130.36666666666665,-23.5,17.8,NORMAL,282.3,10.2,2
Warangal,Geesugonda,2024,11,1.0,1,1.0,47.35333333333333,94.00333333333333,28,8.566666666666668,-88.3,65.1,MODERATE,99.7,17.8,1
Warangal,Geesugonda,2024,12,25.0,5,10.5,52.26451612903226,94.80645161290323,29,13.166666666666666,89.9,30.6,MILD,1.0,65.1,0
Warangal,Geesugonda,2025,1,0.0,0,0.0,43.541935483870965,98.26129032258065,35,0.0,0.0,30.5,MILD,25.0,30.6,0
Warangal,Geesugonda,2025,2,0.0,0,0.0,39.300000000000004,97.71071428571429,63,0.0,0.0,30.7,MILD,0.0,30.5,0
Warangal,Geesugonda,2025,3,6.0,2,5.7,36.83870967741935,95.78064516129032,68,28.96666666666667,-79.3,63.0,MODERATE,0.0,30.7,1
Warangal,Geesugonda,2025,4,9.1,1,9.1,41.17999999999999,92.13000000000001,24,17.400000000000002,-47.7,45.4,MODERATE,6.0,63.0,1
Warangal,Geesugonda,2025,5,148.0,11,49.5,47.614285714285714,93.56666666666668,17,120.93333333333334,22.4,18.9,NORMAL,9.1,45.4,2
Warangal,Geesugonda,2025,6,164.4,12,63.8,48.045,93.14500000000001,6,143.66666666666666,14.4,8.1,NORMAL,148.0,18.9,2
Warangal,Geesugonda,2025,7,275.2,18,53.9,68.84137931034483,96.15517241379311,3,467.0333333333333,-41.1,20.6,MILD,164.4,8.1,0
Warangal,Geesugonda,2025,8,360.6,18,103.2,68.55806451612904,98.06129032258065,5,194.03333333333333,85.8,5.6,NORMAL,275.2,20.6,2
Warangal,Geesugonda,2025,9,336.7,20,74.1,65.41,98.80333333333333,3,279.06666666666666,20.7,3.4,NORMAL,360.6,5.6,2
Warangal,Geesugonda,2025,10,291.4,10,249.9,60.041935483870965,93.98064516129033,12,130.36666666666665,123.5,13.8,NORMAL,336.7,3.4,2
Warangal,Geesugonda,2025,11,9.700000000000001,3,8.3,49.57,92.09333333333333,24,8.566666666666668,13.2,26.4,MILD,291.4,13.8,0
Warangal,Geesugonda,2025,12,0.0,0,0.0,42.45483870967742,88.56774193548387,55,13.166666666666666,-100.0,73.4,SEVERE,9.700000000000001,26.4,3
Warangal,Geesugonda,2026,1,0.0,0,0.0,42.903225806451616,92.35806451612903,86,0.0,0.0,32.3,MILD,0.0,73.4,0
Warangal,Khanapur,2023,1,0.0,0,0.0,34.95454545454545,95.7,22,0.0,0.0,23.3,MILD,0.0,0.0,0
Warangal,Khanapur,2023,2,0.0,0,0.0,22.889473684210525,85.43157894736842,41,0.0,0.0,34.4,MILD,0.0,23.3,0
Warangal,Khanapur,2023,3,112.5,5,71.1,40.054545454545455,94.12272727272726,48,40.4,178.5,31.8,MILD,0.0,34.4,0
Warangal,Khanapur,2023,4,154.4,5,73.0,32.95,82.96000000000001,28,79.43333333333334,94.4,33.1,MILD,112.5,31.8,0
Warangal,Khanapur,2023,5,34.6,6,16.1,30.25483870967742,85.00967741935484,13,125.2,-72.4,46.5,MODERATE,154.4,33.1,1
Warangal,Khanapur,2023,6,65.7,12,17.0,31.446666666666665,71.96666666666667,10,165.73333333333335,-60.4,42.6,MILD,34.6,46.5,0
Warangal,Khanapur,2023,7,766.1,24,185.6,73.04838709677419,98.7709677419355,3,531.2333333333333,44.2,3.4,NORMAL,65.7,42.6,2
Warangal,Khanapur,2023,8,96.7,9,36.1,64.50967741935484,98.7258064516129,6,269.5,-64.1,32.0,MILD,766.1,3.4,0
Warangal,Khanapur,2023,9,120.7,14,58.1,73.21000000000001,98.64333333333335,7,251.5,-52.0,28.2,MILD,96.7,32.0,0
Warangal,Khanapur,2023,10,0.0,0,0.0,45.65806451612904,96.97741935483872,32,162.83333333333334,-100.0,70.9,SEVERE,120.7,28.2,3
Warangal,Khanapur,2023,11,10.0,2,8.9,49.22666666666667,98.11333333333333,39,3.6333333333333333,175.2,30.6,MILD,0.0,70.9,0
Warangal,Khanapur,2023,12,59.199999999999996,3,55.8,48.79677419354839,96.92258064516129,24,32.699999999999996,81.0,24.9,MILD,10.0,30.6,0
Warangal,Khanapur,2024,1,0.0,0,0.0,41.99677419354839,99.31935483870969,55,0.0,0.0,30.2,MILD,59.199999999999996,24.9,0
Warangal,Khanapur,2024,2,0.0,0,0.0,36.04482758620689,97.70689655172414,84,0.0,0.0,30.7,MILD,0.0,30.2,0
Warangal,Khanapur,2024,3,2.9,1,2.9,31.44516129032258,92.04838709677419,102,40.4,-92.8,69.5,MODERATE,0.0,30.7,1
Warangal,Khanapur,2024,4,0.0,0,0.0,21.44,70.64666666666668,42,79.43333333333334,-100.0,78.8,SEVERE,2.9,69.5,3
Warangal,Khanapur,2024,5,133.0,4,90.2,30.53548387096774,83.35161290322581,49,125.2,6.2,35.0,MILD,0.0,78.8,0
Warangal,Khanapur,2024,6,261.6,12,48.6,51.19666666666667,94.18333333333334,13,165.73333333333335,57.8,14.7,NORMAL,133.0,35.0,2
Warangal,Khanapur,2024,7,410.7,26,63.0,81.52903225806452,99.31935483870969,1,531.2333333333333,-22.7,10.3,NORMAL,261.6,14.7,2
Warangal,Khanapur,2024,8,251.3,16,86.6,80.40967741935485,99.38709677419355,5,269.5,-6.8,7.9,NORMAL,410.7,10.3,2
Warangal,Khanapur,2024,9,338.7,15,138.8,79.58,99.03333333333333,9,251.5,34.7,9.3,NORMAL,251.3,7.9,2
Warangal,Khanapur,2024,10,146.2,11,55.8,75.29032258064517,100.0,9,162.83333333333334,-10.2,13.1,NORMAL,338.7,9.3,2
Warangal,Khanapur,2024,11,0.5,1,0.5,51.85333333333333,98.41333333333334,28,3.6333333333333333,-86.2,63.0,MODERATE,146.2,13.1,1
Warangal,Khanapur,2024,12,38.9,4,13.9,55.332258064516125,96.7290322580645,29,32.699999999999996,19.0,30.0,MILD,0.5,63.0,0
Warangal,Khanapur,2025,1,0.0,0,0.0,41.400000000000006,99.4258064516129,36,0.0,0.0,30.2,MILD,38.9,30.0,0
Warangal,Khanapur,2025,2,0.0,0,0.0,33.975,98.59642857142856,64,0.0,0.0,30.4,MILD,0.0,30.2,0
Warangal,Khanapur,2025,3,5.8,1,5.8,29.83225806451613,95.43870967741935,85,40.4,-85.6,65.6,MODERATE,0.0,30.4,1
Warangal,Khanapur,2025,4,83.9,6,47.8,34.03,93.62666666666668,12,79.43333333333334,5.6,13.9,NORMAL,5.8,65.6,2
Warangal,Khanapur,2025,5,208.0,8,65.0,51.11904761904762,92.66190476190476,13,125.2,66.1,15.2,NORMAL,83.9,13.9,2
Warangal,Khanapur,2025,6,169.9,10,46.6,53.48,92.525,7,165.73333333333335,2.5,9.2,NORMAL,208.0,15.2,2
Warangal,Khanapur,2025,7,416.9,17,77.2,82.70689655172414,99.67241379310344,4,531.2333333333333,-21.5,12.7,NORMAL,169.9,9.2,2
Warangal,Khanapur,2025,8,460.5,21,97.9,78.76451612903226,99.04838709677419,5,269.5,70.9,5.3,NORMAL,416.9,12.7,2
Warangal,Khanapur,2025,9,295.1,16,95.9,74.70666666666666,99.03,3,251.5,17.3,3.3,NORMAL,460.5,5.3,2
Warangal,Khanapur,2025,10,342.3,11,222.8,71.74516129032257,94.89032258064516,8,162.83333333333334,110.2,9.5,NORMAL,295.1,3.3,2
Warangal,Khanapur,2025,11,0.4,1,0.4,56.026666666666664,94.80666666666666,24,3.6333333333333333,-89.0,61.2,MODERATE,342.3,9.5,1
Warangal,Khanapur,2025,12,0.0,0,0.0,42.5258064516129,93.55483870967741,55,32.699999999999996,-100.0,71.9,SEVERE,0.4,61.2,3
Warangal,Khanapur,2026,1,0.0,0,0.0,41.458064516129035,93.95161290322581,86,0.0,0.0,31.8,MILD,0.0,71.9,0
Warangal,Khilla_Warangal,2023,1,0.0,0,0.0,46.64090909090908,91.52272727272727,22,0.0,0.0,24.5,MILD,0.0,0.0,0
Warangal,Khilla_Warangal,2023,2,0.0,0,0.0,35.310526315789474,82.78421052631579,41,0.0,0.0,35.2,MILD,0.0,24.5,0
Warangal,Khilla_Warangal,2023,3,71.8,4,61.5,49.03181818181818,88.19090909090909,48,26.63333333333333,169.6,33.5,MILD,0.0,35.2,0
Warangal,Khilla_Warangal,2023,4,42.6,4,22.0,45.14333333333333,79.94666666666667,29,14.833333333333334,187.2,35.0,MILD,71.8,33.5,0
Warangal,Khilla_Warangal,2023,5,40.8,3,34.3,39.07741935483871,80.63548387096773,28,126.2,-67.7,60.9,MODERATE,42.6,35.0,1
Warangal,Khilla_Warangal,2023,6,52.099999999999994,7,24.2,39.730000000000004,72.07666666666667,11,123.23333333333333,-57.7,42.5,MILD,40.8,60.9,0
Warangal,Khilla_Warangal,2023,7,753.5,22,235.9,69.69354838709677,92.16451612903225,5,443.56666666666666,69.9,7.4,NORMAL,52.099999999999994,42.5,2
Warangal,Khilla_Warangal,2023,8,39.3,8,16.3,56.58064516129032,89.83870967741936,7,179.06666666666663,-78.1,41.3,MILD,753.5,7.4,0
Warangal,Khilla_Warangal,2023,9,193.3,15,55.1,61.64333333333333,94.82,7,278.76666666666665,-30.7,20.8,MILD,39.3,41.3,0
Warangal,Khilla_Warangal,2023,10,0.0,0,0.0,40.18064516129032,91.88387096774194,31,156.56666666666666,-100.0,72.4,SEVERE,193.3,20.8,3
Warangal,Khilla_Warangal,2023,11,4.6,3,3.9,48.31333333333334,92.55333333333333,37,19.400000000000002,-76.3,62.8,MODERATE,0.0,72.4,1
Warangal,Khilla_Warangal,2023,12,16.3,3,12.7,48.79032258064516,92.26129032258065,24,13.433333333333332,21.3,26.3,MILD,4.6,62.8,0
Warangal,Khilla_Warangal,2024,1,0.0,0,0.0,47.196774193548386,92.06451612903226,55,0.0,0.0,32.4,MILD,16.3,26.3,0
Warangal,Khilla_Warangal,2024,2,0.0,0,0.0,36.782758620689656,93.49310344827587,84,0.0,0.0,32.0,MILD,0.0,32.4,0
Warangal,Khilla_Warangal,2024,3,1.4,2,0.9,34.42258064516129,89.0741935483871,97,26.63333333333333,-94.7,71.2,SEVERE,0.0,32.0,3
Warangal,Khilla_Warangal,2024,4,1.6,2,1.3,27.4,74.88666666666667,22,14.833333333333334,-89.2,65.2,MODERATE,1.4,71.2,1
Warangal,Khilla_Warangal,2024,5,162.1,6,61.9,36.34193548387096,83.38387096774194,16,126.2,28.4,21.0,MILD,1.6,65.2,0
Warangal,Khilla_Warangal,2024,6,205.5,13,38.1,47.57,89.86333333333333,10,123.23333333333333,66.8,13.0,NORMAL,162.1,21.0,2
